"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
109,17-02-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,31,195,NA
109,19-02-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,20,196,NA
109,25-02-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,30,179,NA
109,03-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,29,172,NA
109,03-08-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,28,176,NA
109,03-11-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,28,171,NA
109,14-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,30,198,NA
109,19-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,29,173,NA
109,21-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,30,182,NA
109,25-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,30,176,NA
109,27-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,29,173,NA
109,04-02-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,28,167,NA
109,04-12-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,29,167,NA
109,16-04-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,30,171,NA
109,19-04-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,29,169,NA
109,22-04-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,30,172,NA
109,25-04-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,27,169,NA
109,28-04-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,27,173,NA
109,05-02-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,28,171,NA
109,05-08-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,29,173,NA
109,05-10-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,28,166,NA
109,16-05-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,28,170,NA
109,20-05-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,28,172,NA
109,22-05-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,28,172,NA
109,26-05-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,28,165,NA
109,28-05-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,29,174,NA
109,30-05-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,26,177,NA
109,06-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,26,174,NA
109,06-09-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,28,173,NA
109,06-11-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,28,170,NA
109,16-06-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,30,171,NA
109,19-06-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,28,159,NA
109,21-06-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,28,173,NA
109,25-06-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,28,170,NA
109,27-06-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,26,171,NA
109,07-01-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,30,176,NA
109,07-07-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,28,171,NA
109,07-09-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,30,170,NA
109,07-12-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,26,167,NA
109,16-07-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,27,169,NA
109,18-07-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,23,131,NA
109,28-07-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,27,168,NA
109,31-07-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,27,168,NA
109,08-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,26,152,NA
109,08-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,27,160,NA
109,08-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,26,143,NA
109,08-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,27,158,NA
109,08-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,26,151,NA
109,08-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,26,150,NA
109,08-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,28,168,NA
109,08-03-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,26,162,NA
109,09-01-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,25,146,NA
109,09-06-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,26,159,NA
109,09-09-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,26,156,NA
109,13-09-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,26,133,NA
113,01-02-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,32,218,NA
113,01-07-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,217,NA
113,15-01-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9,30,222,NA
113,17-01-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9,33,232,NA
113,22-01-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9,32,226,NA
113,24-01-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9,33,216,NA
113,28-01-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,31,218,NA
113,30-01-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9,32,221,NA
113,02-03-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9,32,215,NA
113,02-06-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,32,203,NA
113,02-08-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,31,211,NA
113,02-11-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9,31,223,NA
113,15-02-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9,32,220,NA
113,20-02-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9,31,199,NA
113,21-02-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,204,NA
113,25-02-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9,31,201,NA
113,28-02-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,32,201,NA
113,03-04-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,187,NA
113,03-07-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,195,NA
113,03-10-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,187,NA
113,03-12-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,192,NA
113,18-03-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,182,NA
113,22-03-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,197,NA
113,24-03-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,187,NA
113,27-03-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,31,180,NA
113,29-03-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,32,190,NA
113,04-03-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,178,NA
113,04-09-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,181,NA
113,18-04-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,189,NA
113,23-04-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,187,NA
113,24-04-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,188,NA
113,28-04-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,180,NA
113,30-04-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,187,NA
113,05-03-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,185,NA
113,05-05-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,184,NA
113,05-09-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,182,NA
113,13-05-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,31,184,NA
113,16-05-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,187,NA
113,24-05-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,182,NA
113,30-05-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,183,NA
113,06-04-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,178,NA
113,06-10-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,185,NA
113,06-12-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,179,NA
113,18-06-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,187,NA
113,23-06-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,181,NA
113,24-06-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,177,NA
113,27-06-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,184,NA
113,30-06-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,183,NA
113,07-02-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,189,NA
113,07-05-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,27,185,NA
113,07-08-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,185,NA
113,07-10-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,182,NA
113,15-07-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,184,NA
113,22-07-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,27,176,NA
113,28-07-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,27,170,NA
113,31-07-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,169,NA
113,08-02-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,27,157,NA
113,08-08-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,27,171,NA
113,08-11-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,161,NA
113,21-08-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,165,NA
113,22-08-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,27,177,NA
113,26-08-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,176,NA
113,28-08-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,181,NA
113,09-02-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,165,NA
113,09-08-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,26,175,NA
113,09-10-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,172,NA
113,18-09-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,27,168,NA
113,20-09-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,159,NA
113,22-09-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,27,170,NA
113,26-09-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,26,167,NA
113,29-09-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,178,NA
113,10-03-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,26,154,NA
113,10-05-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,32,157,NA
113,10-09-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,26,163,NA
113,16-10-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,26,147,NA
113,18-10-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,26,156,NA
113,21-10-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,25,159,NA
113,26-10-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,26,168,NA
113,30-10-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,26,164,NA
113,11-03-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,27,169,NA
113,11-05-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,27,171,NA
113,11-09-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7,27,173,NA
113,13-11-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,174,NA
113,17-11-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,31,175,NA
113,20-11-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,25,162,NA
113,27-11-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,173,NA
113,30-11-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,177,NA
113,12-02-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,28,181,NA
113,12-04-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,27,172,NA
113,12-09-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,194,NA
113,13-12-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,29,173,NA
113,18-12-14,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8,30,180,NA
