"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
738,30-01-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
738,02-04-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,31,NA
738,02-06-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
738,02-11-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,47,NA
738,13-02-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,47,NA
738,18-02-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,28,NA
738,20-02-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,36,NA
738,25-02-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,44,NA
738,27-02-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
738,03-04-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,35,NA
738,03-06-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,40,NA
738,03-11-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,76,NA
738,13-03-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,73,NA
738,18-03-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,72,NA
738,20-03-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,68,NA
738,25-03-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,65,NA
738,27-03-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,55,NA
738,04-01-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,53,NA
738,04-03-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,30,NA
738,04-08-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,40,NA
738,04-10-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,43,NA
738,15-04-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,44,NA
738,17-04-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,37,NA
738,22-04-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,45,NA
738,24-04-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,50,NA
738,29-04-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,28,NA
738,05-01-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,32,NA
738,05-06-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,24,NA
738,05-08-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,13,NA
738,13-05-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
738,15-05-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,10,NA
738,20-05-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
738,22-05-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
738,27-05-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
738,29-05-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,16,NA
738,06-03-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,17,NA
738,06-05-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,16,NA
738,06-10-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,14,NA
738,06-12-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,23,NA
738,17-06-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,10,NA
738,19-06-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,17,NA
738,24-06-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,14,NA
738,26-06-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,10,NA
738,07-01-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,17,NA
738,07-03-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,12,NA
738,07-08-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,15,NA
738,07-10-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,10,NA
738,15-07-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,9,NA
738,17-07-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,9,NA
738,22-07-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,10,NA
738,24-07-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,10,NA
738,29-07-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,16,NA
738,31-07-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,12,NA
738,08-05-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,17,NA
738,08-07-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,12,NA
738,08-12-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,12,NA
738,14-08-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,15,NA
738,19-08-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,10,NA
738,21-08-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,10,NA
738,26-08-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,15,NA
738,28-08-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
738,09-02-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,14,NA
738,09-04-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
738,09-09-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,20,NA
738,09-11-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,15,NA
738,16-09-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
738,18-09-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,14,NA
738,23-09-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,16,NA
738,25-09-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,24,NA
738,30-09-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,23,NA
738,10-02-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
738,10-07-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
738,10-09-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,15,NA
738,15-10-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
738,16-10-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,23,NA
738,21-10-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,20,NA
738,23-10-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,23,NA
738,28-10-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,21,NA
738,30-10-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
738,11-04-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,30,NA
738,11-06-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,31,NA
738,11-11-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,26,NA
738,13-11-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
738,18-11-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,19,NA
738,20-11-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,29,NA
738,25-11-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,26,NA
738,27-11-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
738,12-02-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
738,12-04-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
738,12-09-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
738,12-11-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,20,NA
738,16-12-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,31,NA
738,18-12-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,34,NA
738,24-12-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,36,NA
738,26-12-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,37,NA
738,31-12-14,Mizoram,Aizawl,"Lengpui Airport, Residential Quarter (Type-III), Model Veng, Lengpui, Aizawl",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,41,NA
731,01-02-14,Mizoram,Champhai,"D.T.O Office Building, Kahrawt veng, Champhai",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,26,NA
731,01-07-14,Mizoram,Champhai,"D.T.O Office Building, Kahrawt veng, Champhai",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,28,NA
731,01-09-14,Mizoram,Champhai,"D.T.O Office Building, Kahrawt veng, Champhai",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,29,NA
731,14-01-14,Mizoram,Champhai,"D.T.O Office Building, Kahrawt veng, Champhai",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
731,16-01-14,Mizoram,Champhai,"D.T.O Office Building, Kahrawt veng, Champhai",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
731,21-01-14,Mizoram,Champhai,"D.T.O Office Building, Kahrawt veng, Champhai",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
731,23-01-14,Mizoram,Champhai,"D.T.O Office Building, Kahrawt veng, Champhai",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,22,NA
731,28-01-14,Mizoram,Champhai,"D.T.O Office Building, Kahrawt veng, Champhai",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,18,NA
731,30-01-14,Mizoram,Champhai,"D.T.O Office Building, Kahrawt veng, Champhai",Mizoram State Pollution Control Board,"Residential, Rural and other Areas",2,5,23,NA
